Start_Date,End_Date,Event_Name,Event_Intensity,Region,Duration,Federal_District
2021-05-29,2021-05-29,Дождь,43.0,Республика Крым,0,Южный
2021-05-29,2021-05-29,Град,20.0,Республика Крым,0,Южный
2021-05-30,2021-05-30,Град,35.0,Карачаево-Черкесская Республика,0,Северо-Кавказский
2021-05-31,2021-05-31,Дождь,53.0,Республика Крым,0,Южный
2021-06-01,2021-06-01,Град,22.0,Краснодарский край,0,Южный
2021-06-01,2021-06-07,Половодье,571.0,Алтайский край,6,Сибирский
2021-06-05,2021-06-05,Град,25.0,Ставропольский край,0,Северо-Кавказский
2021-06-05,2021-06-05,Ветер,38.0,Республика Тыва,0,Сибирский
2021-06-06,2021-06-07,Дождь,100.0,Кабардино-Балкарская Республика,1,Северо-Кавказский
2021-06-10,2021-06-10,Дождь,92.0,Республика Крым,0,Южный
2021-06-11,2021-06-11,Дождь,59.0,Республика Мордовия,0,Приволжский
2021-06-12,2021-06-12,Град,20.0,Ставропольский край,0,Северо-Кавказский
2021-06-12,2021-06-12,Дождь,57.0,Краснодарский край,0,Южный
2021-06-12,2021-06-12,Ливень,44.0,Краснодарский край,0,Южный
2021-06-13,2021-06-13,Дождь,54.0,Республика Калмыкия,0,Южный
2021-06-15,2021-06-15,Дождь,110.0,Республика Крым,0,Южный
2021-06-16,2021-06-16,Ливень,76.0,Республика Крым,0,Южный
2021-06-16,2021-06-17,Дождь,72.0,Республика Крым,1,Южный
2021-06-16,2021-06-17,Дождь,74.0,Забайкальский край,1,Сибирский
2021-06-16,2021-06-17,Продолжительный дождь,131.0,Забайкальский край,1,Сибирский
2021-06-16,2021-06-16,Град,60.0,Краснодарский край,0,Южный
2021-06-16,2021-06-17,Дождь,112.0,Краснодарский край,1,Южный
2021-06-16,2021-06-17,Ливень,56.0,Краснодарский край,1,Южный
2021-06-17,2021-06-17,Ветер,27.0,Ханты-Мансийский автономный округ,0,Уральский
2021-06-17,2021-06-18,Дождь,74.0,Ростовская область,1,Южный
2021-06-18,2021-06-18,Дождь,80.0,Республика Крым,0,Южный
2021-06-18,2021-06-18,Продолжительный дождь,106.0,Республика Крым,0,Южный
2021-06-19,2021-06-20,Ливень,32.0,Кемеровская область,1,Сибирский
2021-06-19,2021-06-20,Дождь,26.0,Алтайский край,1,Сибирский
2021-06-19,2021-06-20,Град,30.0,Алтайский край,1,Сибирский
2021-06-21,2021-06-29,Аномально-жаркая погода,11.0,Республика Мордовия,8,Приволжский
2021-06-21,2021-06-29,Сильная жара,36.0,Республика Мордовия,8,Приволжский
2021-06-21,2021-06-21,Дождь,52.0,Красноярский край,0,Сибирский
2021-06-22,2021-06-30,Аномально-жаркая погода,11.0,Республика Татарстан,8,Приволжский
2021-06-22,2021-06-22,Дождь,60.0,Карачаево-Черкесская Республика,0,Северо-Кавказский
2021-06-22,2021-06-22,Град,60.0,Карачаево-Черкесская Республика,0,Северо-Кавказский
2021-06-23,2021-06-23,Ветер,28.0,Удмуртcкая Республика,0,Приволжский
2021-06-23,2021-06-27,Аномально-жаркая погода,10.0,Саратовская область,4,Приволжский
2021-06-23,2021-06-27,Аномально-жаркая погода,10.0,Пензенская область,4,Приволжский
2021-06-24,2021-06-25,Ливень,27.0,Иркутская область,1,Сибирский
2021-06-24,2021-06-25,Дождь,37.0,Иркутская область,1,Сибирский
2021-06-25,2021-06-25,Град,55.0,Краснодарский край,0,Южный
2021-06-25,2021-06-25,Град,35.0,Карачаево-Черкесская Республика,0,Северо-Кавказский
2021-06-26,2021-06-26,Град,23.0,Пензенская область,0,Приволжский
2021-06-26,2021-06-26,Град,25.0,Краснодарский край,0,Южный
2021-06-27,2021-06-27,Дождь,64.0,Республика Адыгея,0,Южный
2021-06-27,2021-06-28,Дождь,78.0,Брянская область,1,Центральный
2021-06-28,2021-06-28,Ливень,29.0,Московская область,0,Центральный
2021-06-28,2021-06-28,Дождь,61.0,Московская область,0,Центральный
2021-06-28,2021-06-28,Ветер,26.0,Московская область,0,Центральный
2021-06-28,2021-06-28,Дождь,68.0,Московская область,0,Центральный
2021-06-28,2021-06-28,Ливень,44.0,Московская область,0,Центральный
2021-06-28,2021-06-28,Ветер,37.0,Республика Мордовия,0,Приволжский
2021-06-28,2021-06-29,Ветер,28.0,Ульяновская область,1,Приволжский
2021-06-28,2021-06-29,Дождь,114.0,Ставропольский край,1,Северо-Кавказский
2021-06-28,2021-06-28,Ливень,57.0,Карачаево-Черкесская Республика,0,Северо-Кавказский
2021-06-28,2021-06-29,Ливень,72.0,Ставропольский край,1,Северо-Кавказский
2021-06-29,2021-06-29,Град,30.0,Ставропольский край,0,Северо-Кавказский
2021-06-29,2021-06-29,Ветер,25.0,Ставропольский край,0,Северо-Кавказский
2021-06-29,2021-06-30,Ветер,28.0,Волгоградская область,1,Южный
2021-06-29,2021-06-29,Ветер,25.0,Ульяновская область,0,Приволжский
2021-06-29,2021-06-29,Ливень,64.0,Саратовская область,0,Приволжский
2021-06-29,2021-06-29,Ветер,26.0,Пензенская область,0,Приволжский
2021-06-29,2021-06-29,Ветер,26.0,Саратовская область,0,Приволжский
2021-06-29,2021-06-29,Ливень,64.0,Пензенская область,0,Приволжский
2021-06-30,2021-07-01,Ливень,36.0,Забайкальский край,1,Сибирский
2021-06-30,2021-07-04,Сильная жара,41.0,Тюменская область,4,Уральский
2021-07-04,2021-07-04,Дождь,122.0,Свердловская область,0,Уральский
2021-07-04,2021-07-05,Ливень,37.0,Тюменская область,1,Уральский
2021-07-04,2021-07-05,Дождь,65.0,Тюменская область,1,Уральский
2021-07-04,2021-07-04,Дождь,70.0,Республика Крым,0,Южный
2021-07-04,2021-07-04,Ветер,28.0,Республика Калмыкия,0,Южный
2021-07-04,2021-07-04,Ветер,28.0,Ростовская область,0,Южный
2021-07-04,2021-07-04,Ветер,28.0,Ставропольский край,0,Северо-Кавказский
2021-07-04,2021-07-05,Дождь,158.0,Краснодарский край,1,Южный
2021-07-04,2021-07-04,Град,40.0,Ростовская область,0,Южный
2021-07-04,2021-07-04,Град,40.0,Ставропольский край,0,Северо-Кавказский
2021-07-04,2021-10-10,Низкая межень,55.0,Алтайский край,98,Сибирский
2021-07-05,2021-07-06,Дождь,103.0,Краснодарский край,1,Южный
2021-07-05,2021-07-06,Ливень,48.0,Краснодарский край,1,Южный
2021-07-05,2021-07-05,Град,30.0,Ставропольский край,0,Северо-Кавказский
2021-07-06,2021-07-06,Ветер,27.0,Красноярский край,0,Сибирский
2021-07-06,2021-07-06,Дождь,122.0,Республика Крым,0,Южный
2021-07-07,2021-07-07,Ветер,27.0,Красноярский край,0,Сибирский
2021-07-07,2021-07-07,Ливень,45.0,Ставропольский край,0,Северо-Кавказский
2021-07-07,2021-10-10,Низкая межень,206.0,Республика Алтай,95,Сибирский
2021-07-08,2021-07-09,Дождь,50.0,Иркутская область,1,Сибирский
2021-07-08,2021-07-09,Ливень,31.0,Иркутская область,1,Сибирский
2021-07-09,2021-07-09,Ветер,27.0,Забайкальский край,0,Сибирский
2021-07-13,2021-07-13,Ветер,25.0,Республика Татарстан,0,Приволжский
2021-07-13,2021-07-13,Дождь,81.0,Республика Крым,0,Южный
2021-07-13,2021-07-13,Град,25.0,Республика Крым,0,Южный
2021-07-14,2021-07-14,Смерч,31.0,Новосибирская область,0,Сибирский
2021-07-15,2021-07-15,Дождь,63.0,Курская область,0,Центральный
2021-07-15,2021-07-15,Ветер,29.0,Московская область,0,Центральный
2021-07-15,2021-07-15,Дождь,50.0,Московская область,0,Центральный
2021-07-16,2021-07-16,Ветер,26.0,Кировская область,0,Приволжский
2021-07-16,2021-07-16,Ветер,25.0,Самарская область,0,Приволжский
2021-07-16,2021-07-16,Град,30.0,Республика Тыва,0,Сибирский
2021-07-18,2021-07-21,Сильная жара,38.0,Воронежская область,3,Центральный
2021-07-20,2021-07-20,Ветер,26.0,Самарская область,0,Приволжский
2021-07-20,2021-07-20,Ветер,25.0,Ульяновская область,0,Приволжский
2021-07-21,2021-07-22,Ветер,30.0,Саратовская область,1,Приволжский
2021-07-21,2021-07-21,Ветер,30.0,Ульяновская область,0,Приволжский
2021-07-21,2021-07-21,Ветер,30.0,Пензенская область,0,Приволжский
2021-07-21,2021-07-22,Дождь,89.0,Забайкальский край,1,Сибирский
2021-07-22,2021-07-22,Ветер,25.0,Республика Башкортостан,0,Приволжский
2021-07-22,2021-07-22,Дождь,54.0,Ростовская область,0,Южный
2021-07-23,2021-07-23,Ливень,52.0,Краснодарский край,0,Южный
2021-07-23,2021-07-23,Дождь,154.0,Краснодарский край,0,Южный
2021-08-02,2021-08-02,Ветер,33.0,Новосибирская область,0,Сибирский
2021-08-03,2021-08-03,Ветер,27.0,Чувашская Республика,0,Приволжский
2021-08-03,2021-08-03,Ветер,27.0,Республика Марий Эл,0,Приволжский
2021-08-03,2021-08-03,Ветер,25.0,Саратовская область,0,Приволжский
2021-08-03,2021-08-03,Ветер,25.0,Пензенская область,0,Приволжский
2021-08-03,2021-08-03,Сильная жара,41.0,Самарская область,0,Приволжский
2021-08-03,2021-08-04,Сильная жара,41.0,Оренбургская область,1,Приволжский
2021-08-03,2021-08-04,Сильная жара,41.0,Саратовская область,1,Приволжский
2021-08-03,2021-08-03,Ветер,28.0,Забайкальский край,0,Сибирский
2021-08-04,2021-08-04,Ветер,25.0,Карачаево-Черкесская Республика,0,Северо-Кавказский
2021-08-04,2021-08-04,Ливень,42.0,Карачаево-Черкесская Республика,0,Северо-Кавказский
2021-08-04,2021-08-04,Дождь,80.0,Карачаево-Черкесская Республика,0,Северо-Кавказский
2021-08-04,2021-08-04,Град,35.0,Карачаево-Черкесская Республика,0,Северо-Кавказский
2021-08-04,2021-08-04,Ветер,29.0,Республика Башкортостан,0,Приволжский
2021-08-05,2021-08-05,Град,28.0,Республика Тыва,0,Сибирский
2021-08-07,2021-08-07,Дождь,68.0,Забайкальский край,0,Сибирский
2021-08-07,2021-08-07,Дождь,68.0,Республика Бурятия,0,Сибирский
2021-08-07,2021-08-07,Ветер,28.0,Республика Крым,0,Южный
2021-08-09,2021-08-09,Дождь,48.0,Республика Крым,0,Южный
2021-08-09,2021-08-09,Дождь,70.0,Республика Северная Осетия - Алания,0,Северо-Кавказский
2021-08-10,2021-08-10,Дождь,66.0,Республика Крым,0,Южный
2021-08-11,2021-08-14,Ливень,60.0,Краснодарский край,3,Южный
2021-08-11,2021-08-14,Дождь,256.0,Краснодарский край,3,Южный
2021-08-12,2021-08-12,Ливень,36.0,Республика Крым,0,Южный
2021-08-12,2021-08-12,Дождь,51.0,Республика Крым,0,Южный
2021-08-12,2021-08-13,Продолжительный дождь,103.0,Республика Крым,1,Южный
2021-08-14,2021-08-14,Ветер,25.0,Республика Калмыкия,0,Южный
2021-08-16,2021-08-16,Дождь,63.0,Ставропольский край,0,Северо-Кавказский
2021-08-16,2021-08-16,Ливень,45.0,Ставропольский край,0,Северо-Кавказский
2021-08-16,2021-08-16,Дождь,34.0,Республика Ингушетия,0,Северо-Кавказский
2021-08-17,2021-08-23,Сильная жара,41.0,Самарская область,6,Приволжский
2021-08-17,2021-08-26,Сильная жара,41.0,Оренбургская область,9,Приволжский
2021-08-18,2021-08-22,Сильная жара,41.0,Саратовская область,4,Приволжский
2021-08-18,2021-08-18,Дождь,47.0,Иркутская область,0,Сибирский
2021-08-19,2021-08-19,Дождь,57.0,Республика Крым,0,Южный
2021-08-21,2021-08-26,Аномально-жаркая погода,13.0,Тюменская область,5,Уральский
2021-08-22,2021-08-22,Ветер,27.0,Республика Татарстан,0,Приволжский
2021-08-22,2021-08-23,Дождь,87.0,Краснодарский край,1,Южный
2021-08-23,2021-08-23,Град,40.0,Карачаево-Черкесская Республика,0,Северо-Кавказский
2021-08-23,2021-08-23,Дождь,99.0,Иркутская область,0,Сибирский
2021-08-30,2021-08-30,Дождь,52.0,Иркутская область,0,Сибирский
2021-08-31,2021-08-31,Дождь,56.0,Краснодарский край,0,Южный
2021-09-01,2021-09-01,Ливень,44.0,Кабардино-Балкарская Республика,0,Северо-Кавказский
2021-09-01,2021-09-01,Дождь,93.0,Кабардино-Балкарская Республика,0,Северо-Кавказский
2021-09-01,2021-09-01,Град,25.0,Краснодарский край,0,Южный
2021-09-02,2021-09-02,Град,50.0,Республика Северная Осетия - Алания,0,Северо-Кавказский
2021-09-11,2021-09-12,Дождь,102.0,Сахалинская область,1,Дальневосточный
2021-09-12,2021-09-12,Град,40.0,Республика Адыгея,0,Южный
2021-09-18,2021-09-18,Дождь,57.0,Брянская область,0,Центральный
2021-09-18,2021-09-18,Ветер,26.0,Ямало-Ненецкий автономный округ,0,Уральский
2021-09-23,2021-09-23,Ветер,28.0,Калининградская область,0,Северо-Западный
2021-09-25,2021-09-25,Дождь,83.0,Краснодарский край,0,Южный
2021-10-01,2021-10-02,Ветер,40.0,Чукотский автономный округ,1,Дальневосточный
2021-10-17,2021-10-17,Смешанные осадки,60.0,Сахалинская область,0,Дальневосточный
2021-10-17,2021-10-17,Ветер,36.0,Сахалинская область,0,Дальневосточный
2021-10-21,2021-10-21,Ветер,25.0,Калининградская область,0,Северо-Западный
2021-10-27,2021-10-27,Ветер,26.0,Красноярский край,0,Сибирский
2021-11-04,2021-11-05,Ветер,28.0,Красноярский край,1,Сибирский
2021-11-08,2021-11-09,Дождь,75.0,Приморский край,1,Дальневосточный
2021-11-10,2021-11-10,Дождь,87.0,Сахалинская область,0,Дальневосточный
2021-11-17,2021-11-20,Ветер,33.0,Чукотский автономный округ,3,Дальневосточный
2021-11-18,2021-11-18,Ветер,32.0,Алтайский край,0,Сибирский
2021-11-23,2021-11-23,Сложные отложения,110.0,Сахалинская область,0,Дальневосточный
2021-11-23,2021-11-23,Смешанные осадки,67.0,Сахалинская область,0,Дальневосточный
2021-11-25,2021-11-26,Ветер,36.0,Алтайский край,1,Сибирский
2021-11-26,2021-11-26,Снег,24.0,Республика Хакасия,0,Сибирский
2021-11-28,2021-11-28,Ветер,32.0,Чукотский автономный округ,0,Дальневосточный
2021-11-28,2021-11-29,Туман,50.0,Саратовская область,1,Приволжский
2021-11-29,2021-11-29,Ветер,32.0,Республика Крым,0,Южный
2021-11-29,2021-11-29,Ветер,33.0,Республика Крым,0,Южный
2021-11-29,2021-11-30,Сильный мороз,-35.0,Мурманская область,1,Северо-Западный
2021-11-30,2021-11-30,Ветер,30.0,Республика Крым,0,Южный
2021-11-30,2021-11-30,Ветер,40.0,Республика Крым,0,Южный
2021-11-30,2021-11-30,Ветер,27.0,Калужская область,0,Центральный
2021-11-30,2021-11-30,Ветер,27.0,Владимирская область,0,Центральный
2021-11-30,2021-11-30,Ветер,27.0,Тульская область,0,Центральный
2021-11-30,2021-11-30,Ветер,27.0,Рязанская область,0,Центральный
2021-11-30,2021-11-30,Ветер,27.0,Московская область,0,Центральный
2021-11-30,2021-12-01,Дождь,64.0,Приморский край,1,Дальневосточный
2021-11-30,2021-12-01,Ветер,38.0,Приморский край,1,Дальневосточный
2021-11-30,2021-12-01,Снег,34.0,Приморский край,1,Дальневосточный
2021-11-30,2021-11-30,Ветер,36.0,Краснодарский край,0,Южный
2021-11-30,2021-12-01,Ветер,36.0,Кабардино-Балкарская Республика,1,Северо-Кавказский
2021-11-30,2021-12-01,Ветер,36.0,Республика Северная Осетия - Алания,1,Северо-Кавказский
2021-11-30,2021-11-30,Ветер,24.0,Нижегородская область,0,Приволжский
2021-12-01,2021-12-01,Ветер,28.0,Ставропольский край,0,Северо-Кавказский
2021-12-01,2021-12-01,Ветер,39.0,Сахалинская область,0,Дальневосточный
2021-12-01,2021-12-02,Смешанные осадки,43.0,Сахалинская область,1,Дальневосточный
2021-12-01,2021-12-02,Метель,50.0,Сахалинская область,1,Дальневосточный
2021-12-01,2021-12-02,Ветер,35.0,Сахалинская область,1,Дальневосточный
2021-12-01,2021-12-02,Снег,33.0,Камчатский край,1,Дальневосточный
2021-12-01,2021-12-02,Ветер,43.0,Камчатский край,1,Дальневосточный
2021-12-01,2021-12-02,Ветер,33.0,Хабаровский край,1,Дальневосточный
2021-12-01,2021-12-02,Метель,500.0,Хабаровский край,1,Дальневосточный
2021-12-02,2021-12-05,Метель,500.0,Чукотский автономный округ,3,Дальневосточный
2021-12-02,2021-12-05,Ветер,40.0,Чукотский автономный округ,3,Дальневосточный
2021-12-03,2021-12-06,Сильный мороз,-40.0,Мурманская область,3,Северо-Западный
2021-12-08,2021-12-08,Ветер,30.0,Красноярский край,0,Сибирский
2021-12-14,2021-12-15,Ветер,29.0,Красноярский край,1,Сибирский
2021-12-19,2021-12-20,Метель,500.0,Чукотский автономный округ,1,Дальневосточный
2021-12-19,2021-12-20,Ветер,38.0,Чукотский автономный округ,1,Дальневосточный
2021-12-20,2021-12-20,Ветер,38.0,Чеченская Республика,0,Северо-Кавказский
2021-12-23,2021-12-23,Ветер,35.0,Красноярский край,0,Сибирский
2021-12-24,2021-12-24,Смешанные осадки,55.0,Республика Крым,0,Южный
2021-12-25,2021-12-25,Ветер,25.0,Самарская область,0,Приволжский
2021-12-25,2021-12-26,Метель,50.0,Оренбургская область,1,Приволжский
2021-12-25,2021-12-26,Ветер,25.0,Оренбургская область,1,Приволжский
2021-12-26,2021-12-26,Ветер,25.0,Республика Башкортостан,0,Приволжский
2021-12-30,2021-12-31,Ветер,39.0,Камчатский край,1,Дальневосточный
2021-12-31,2022-01-01,Метель,50.0,Сахалинская область,1,Дальневосточный
2022-01-01,2022-01-05,Ветер,45.0,Чукотский автономный округ,4,Дальневосточный
2022-01-01,2022-01-05,Метель,500.0,Чукотский автономный округ,4,Дальневосточный
2022-01-07,2022-01-08,Ветер,32.0,Красноярский край,1,Сибирский
2022-01-12,2022-01-14,Снег,28.0,Сахалинская область,2,Дальневосточный
2022-01-12,2022-01-14,Метель,50.0,Сахалинская область,2,Дальневосточный
2022-01-13,2022-01-17,Ветер,29.0,Красноярский край,4,Сибирский
2022-01-14,2022-01-14,Ветер,29.0,Белгородская область,0,Центральный
2022-01-14,2022-01-14,Ветер,26.0,Калининградская область,0,Северо-Западный
2022-01-14,2022-01-15,Снег,25.0,Краснодарский край,1,Южный
2022-01-15,2022-01-15,Ветер,32.0,Ставропольский край,0,Северо-Кавказский
2022-01-15,2022-01-15,Ветер,32.0,Волгоградская область,0,Южный
2022-01-15,2022-01-15,Ветер,31.0,Республика Крым,0,Южный
2022-01-17,2022-01-17,Ветер,25.0,Калининградская область,0,Северо-Западный
2022-01-20,2022-01-21,Ветер,26.0,Калининградская область,1,Северо-Западный
2022-01-21,2022-01-22,Сложные отложения,86.0,Краснодарский край,1,Южный
2022-01-21,2022-01-22,Снег,65.0,Краснодарский край,1,Южный
2022-01-26,2022-01-28,Ветер,30.0,Красноярский край,2,Сибирский
2022-01-26,2022-01-28,Метель,500.0,Красноярский край,2,Сибирский
2022-01-30,2022-01-30,Ветер,29.0,Калининградская область,0,Северо-Западный
2022-02-03,2022-02-04,Ветер,34.0,Чукотский автономный округ,1,Дальневосточный
2022-02-03,2022-02-03,Снег,20.0,Самарская область,0,Приволжский
2022-02-15,2022-02-15,Ветер,26.0,Мурманская область,0,Северо-Западный
2022-02-21,2022-02-21,Ветер,39.0,Сахалинская область,0,Дальневосточный
2022-02-21,2022-02-21,Снег,20.0,Сахалинская область,0,Дальневосточный
2022-02-21,2022-02-21,Метель,50.0,Сахалинская область,0,Дальневосточный
2022-02-23,2022-02-24,Метель,100.0,Чукотский автономный округ,1,Дальневосточный
2022-02-23,2022-02-24,Ветер,35.0,Чукотский автономный округ,1,Дальневосточный
2022-02-28,2022-02-28,Ветер,30.0,Мурманская область,0,Северо-Западный
2022-03-04,2022-03-04,Снег,22.0,Липецкая область,0,Центральный
2022-03-05,2022-03-05,Ветер,34.0,Республика Калмыкия,0,Южный
2022-03-09,2022-03-10,Снег,20.0,Республика Крым,1,Южный
2022-03-16,2022-03-16,Метель,500.0,Саратовская область,0,Приволжский
2022-03-21,2022-03-21,Ветер,25.0,Республика Татарстан,0,Приволжский
2022-03-21,2022-03-21,Ветер,35.0,Республика Крым,0,Южный
2022-03-27,2022-03-27,Ветер,29.0,Республика Адыгея,0,Южный
2022-03-27,2022-03-27,Ветер,29.0,Ставропольский край,0,Северо-Кавказский
2022-03-27,2022-03-27,Снег,21.0,Хабаровский край,0,Дальневосточный
2022-03-29,2022-03-29,Ветер,27.0,Оренбургская область,0,Приволжский
2022-03-31,2022-03-31,Ветер,25.0,Ханты-Мансийский автономный округ,0,Уральский
2022-04-04,2022-04-04,Ветер,32.0,Республика Калмыкия,0,Южный
2022-04-08,2022-04-08,Ветер,28.0,Республика Тыва,0,Сибирский
2022-04-12,2022-04-12,Ветер,26.0,Красноярский край,0,Сибирский
2022-04-12,2022-04-12,Ветер,28.0,Республика Крым,0,Южный
2022-04-27,2022-04-28,Снег,34.0,Сахалинская область,1,Дальневосточный
2022-04-27,2022-04-28,Ветер,31.0,Сахалинская область,1,Дальневосточный
2022-04-27,2022-04-28,Град,24.0,Республика Татарстан,1,Приволжский
2022-05-06,2022-05-07,Ветер,28.0,Омская область,1,Сибирский
2022-05-07,2022-05-07,Ветер,25.0,Кемеровская область,0,Сибирский
2022-05-07,2022-05-07,Ветер,29.0,Красноярский край,0,Сибирский
2022-05-07,2022-05-07,Снег,23.0,Ханты-Мансийский автономный округ,0,Уральский
2022-05-12,2022-05-12,Ветер,27.0,Орловская область,0,Центральный
2022-05-12,2022-05-12,Ветер,27.0,Брянская область,0,Центральный
2022-05-14,2022-05-15,Дождь,47.0,Сахалинская область,1,Дальневосточный
2022-05-16,2022-05-16,Ветер,28.0,Омская область,0,Сибирский
2022-05-18,2022-05-18,Ветер,25.0,Красноярский край,0,Сибирский
2022-05-21,2022-05-21,Ветер,29.0,Республика Бурятия,0,Сибирский
2022-05-06,2022-05-11,Заморозки,-5.0,Волгоградская область,5,Южный
2022-05-17,2022-05-19,Заморозки,-4.0,Иркутская область,2,Сибирский
2022-05-19,2022-05-26,Заморозки,-3.0,Пензенская область,7,Приволжский
2022-05-20,2022-05-26,Заморозки,-3.0,Самарская область,6,Приволжский
2022-04-28,2022-05-15,Половодье,459.0,Кировская область,17,Приволжский
2022-04-29,2022-05-01,Половодье,465.0,Удмуртcкая Республика,2,Приволжский
2022-05-01,2022-05-21,Низкая межень,93.0,Алтайский край,20,Сибирский
2022-05-01,2022-05-18,Низкая межень,197.0,Республика Алтай,17,Сибирский
2022-05-03,2022-05-11,Половодье,413.0,Кировская область,8,Приволжский
2022-05-23,2022-05-24,Половодье,1012.0,Республика Саха (Якутия),1,Дальневосточный
2022-05-25,2022-06-01,Паводок,1125.0,Сахалинская область,7,Дальневосточный
2022-05-30,2022-05-31,Паводок,1159.0,Ханты-Мансийский автономный округ,1,Уральский
2022-06-02,2022-06-02,Ветер,25.0,Республика Тыва,0,Сибирский
2022-06-03,2022-06-04,Ветер,28.0,Красноярский край,1,Сибирский
2022-06-04,2022-06-04,Град,40.0,Ростовская область,0,Южный
2022-06-06,2022-06-06,Ветер,32.0,Республика Северная Осетия - Алания,0,Северо-Кавказский
2022-06-06,2022-06-06,Град,20.0,Республика Северная Осетия - Алания,0,Северо-Кавказский
2022-06-06,2022-06-06,Ветер,25.0,Самарская область,0,Приволжский
2022-06-07,2022-06-07,Ветер,27.0,Новосибирская область,0,Сибирский
2022-06-10,2022-06-10,Град,20.0,Краснодарский край,0,Южный
2022-06-14,2022-06-14,Ливень,32.0,Республика Крым,0,Южный
2022-06-15,2022-06-15,Град,24.0,Забайкальский край,0,Сибирский
2022-06-15,2022-06-15,Дождь,72.0,Краснодарский край,0,Южный
2022-06-18,2022-06-18,Дождь,51.0,Иркутская область,0,Сибирский
2022-06-18,2022-06-18,Ливень,37.0,Иркутская область,0,Сибирский
2022-06-19,2022-06-20,Дождь,75.0,Забайкальский край,1,Сибирский
2022-06-21,2022-06-22,Ливень,44.0,Тюменская область,1,Уральский
2022-06-21,2022-06-22,Дождь,75.0,Тюменская область,1,Уральский
2022-06-21,2022-06-22,Продолжительный дождь,109.0,Тюменская область,1,Уральский
2022-06-24,2022-06-24,Дождь,103.0,Краснодарский край,0,Южный
2022-06-24,2022-06-24,Ливень,40.0,Краснодарский край,0,Южный
2022-06-25,2022-06-26,Дождь,127.0,Республика Крым,1,Южный
2022-06-26,2022-06-26,Ветер,28.0,Красноярский край,0,Сибирский
2022-06-26,2022-06-27,Ветер,30.0,Новосибирская область,1,Сибирский
2022-06-28,2022-06-28,Ветер,30.0,Кемеровская область,0,Сибирский
2022-06-27,2022-06-27,Ветер,30.0,Алтайский край,0,Сибирский
2022-06-26,2022-06-27,Ливень,37.0,Новосибирская область,1,Сибирский
2022-06-28,2022-06-28,Ливень,37.0,Кемеровская область,0,Сибирский
2022-06-27,2022-06-27,Ливень,37.0,Алтайский край,0,Сибирский
2022-06-26,2022-06-27,Град,30.0,Новосибирская область,1,Сибирский
2022-06-28,2022-06-28,Град,30.0,Кемеровская область,0,Сибирский
2022-06-27,2022-06-27,Град,30.0,Алтайский край,0,Сибирский
2022-06-26,2022-06-27,Дождь,71.0,Краснодарский край,1,Южный
2022-06-27,2022-06-27,Дождь,74.0,Республика Крым,0,Южный
2022-06-27,2022-06-27,Град,40.0,Ставропольский край,0,Северо-Кавказский
2022-06-27,2022-06-27,Ветер,32.0,Ставропольский край,0,Северо-Кавказский
2022-06-28,2022-06-28,Ветер,27.0,Республика Бурятия,0,Сибирский
2022-06-28,2022-06-28,Дождь,70.0,Приморский край,0,Дальневосточный
2022-06-02,2022-06-07,Заморозки,-7.0,Тюменская область,5,Уральский
2022-06-02,2022-06-08,Заморозки,-7.0,Омская область,6,Сибирский
2022-06-03,2022-06-09,Заморозки,-9.0,Томская область,6,Сибирский
2022-06-03,2022-06-09,Заморозки,-9.0,Кемеровская область,6,Сибирский
2022-06-03,2022-06-09,Заморозки,-9.0,Новосибирская область,6,Сибирский
2022-06-03,2022-06-09,Заморозки,-9.0,Республика Алтай,6,Сибирский
2022-06-03,2022-06-09,Заморозки,-9.0,Алтайский край,6,Сибирский
2022-07-02,2022-07-03,Ветер,27.0,Республика Бурятия,1,Сибирский
2022-07-04,2022-07-04,Дождь,63.0,Ленинградская область,0,Северо-Западный
2022-07-05,2022-07-05,Ветер,27.0,Новосибирская область,0,Сибирский
2022-07-08,2022-07-09,Ветер,36.0,Чукотский автономный округ,1,Дальневосточный
2022-07-09,2022-07-09,Дождь,58.0,Амурская область,0,Дальневосточный
2022-07-09,2022-07-09,Дождь,50.0,Приморский край,0,Дальневосточный
2022-07-10,2022-07-10,Град,22.0,Республика Адыгея,0,Южный
2022-07-10,2022-07-10,Ветер,25.0,Московская область,0,Центральный
2022-07-10,2022-07-11,Ливень,34.0,Краснодарский край,1,Южный
2022-07-10,2022-07-11,Дождь,101.0,Краснодарский край,1,Южный
2022-07-10,2022-07-10,Дождь,63.0,Республика Крым,0,Южный
2022-07-12,2022-07-12,Ливень,30.0,Ленинградская область,0,Северо-Западный
2022-07-13,2022-07-16,Ливень,54.0,Иркутская область,3,Сибирский
2022-07-13,2022-07-16,Дождь,44.0,Иркутская область,3,Сибирский
2022-07-14,2022-07-14,Град,20.0,Липецкая область,0,Центральный
2022-07-14,2022-07-17,Дождь,114.0,Приморский край,3,Дальневосточный
2022-07-14,2022-07-17,Продолжительный дождь,124.0,Приморский край,3,Дальневосточный
2022-07-14,2022-07-14,Град,25.0,Волгоградская область,0,Южный
2022-07-14,2022-07-15,Ветер,29.0,Республика Татарстан,1,Приволжский
2022-07-14,2022-07-15,Дождь,62.0,Республика Татарстан,1,Приволжский
2022-07-15,2022-07-15,Ветер,29.0,Республика Башкортостан,0,Приволжский
2022-07-16,2022-07-16,Ливень,52.0,Тюменская область,0,Уральский
